                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     34,                 1.1534,                0.86868,                 1.2989,                0.38107,                0.31031,                 0.2868,                0.12483,                 2.0994,                 2.3776,                 2.0782,             0.00044268,             0.00044268,             0.00044268
                     35,                 1.1543,                0.85107,                 1.2941,                0.39142,                0.32708,                0.30618,                0.13539,                 2.0704,                 2.2639,                 2.0495,             0.00044008,             0.00044008,             0.00044008
                     36,                 1.1322,                0.82238,                 1.2748,                0.43959,                0.33102,                0.31276,                0.14078,                 2.0574,                 2.3252,                 2.0412,             0.00043747,             0.00043747,             0.00043747
                     37,                 1.1171,                0.81463,                 1.2753,                0.44599,                0.35158,                0.33191,                0.14571,                  2.056,                 2.4121,                 2.0831,             0.00043487,             0.00043487,             0.00043487
                     38,                  1.119,                0.82412,                 1.2823,                0.37836,                0.34973,                0.30412,                0.13539,                    2.1,                 2.3372,                 2.1182,             0.00043227,             0.00043227,             0.00043227
                     39,                 1.1223,                0.80961,                 1.2685,                 0.4612,                0.33671,                 0.3243,                0.14259,                  2.107,                 2.4409,                 2.1167,             0.00042966,             0.00042966,             0.00042966
                     40,                 1.0975,                0.79401,                 1.2568,                0.36967,                0.37137,                0.31685,                0.14184,                 2.0946,                 2.2627,                 2.0398,             0.00042706,             0.00042706,             0.00042706
                     41,                 1.0782,                0.77495,                 1.2486,                0.39634,                0.34197,                 0.3021,                0.13418,                 2.0488,                 2.4293,                 2.0715,             0.00042446,             0.00042446,             0.00042446
                     42,                  1.079,                0.77676,                 1.2399,                0.33897,                0.36257,                0.28975,                0.12511,                 2.1411,                 2.3912,                 2.1151,             0.00042185,             0.00042185,             0.00042185
                     43,                 1.0787,                0.77058,                  1.255,                0.33855,                0.35196,                0.29681,                0.13871,                 2.0638,                 2.3483,                 2.0438,             0.00041925,             0.00041925,             0.00041925
                     44,                 1.0647,                0.75411,                 1.2379,                0.42329,                0.32212,                0.31104,                0.13528,                 2.1321,                 2.3667,                 2.1273,             0.00041664,             0.00041664,             0.00041664
                     45,                 1.0572,                0.74935,                 1.2277,                0.44807,                0.37214,                0.34319,                0.15027,                 2.0675,                 2.3479,                 2.1046,             0.00041404,             0.00041404,             0.00041404
                     46,                 1.0574,                 0.7546,                 1.2334,                0.35289,                0.33848,                0.30223,                0.12813,                 2.1294,                 2.3655,                 2.1244,             0.00041144,             0.00041144,             0.00041144
                     47,                 1.0307,                0.73993,                 1.2117,                0.45738,                0.30424,                0.30701,                0.13726,                 2.0965,                 2.3127,                 2.1404,             0.00040883,             0.00040883,             0.00040883
                     48,                 1.0336,                0.73868,                 1.2168,                0.41153,                0.29793,                0.28109,                0.12788,                 2.0664,                 2.5018,                 2.0724,             0.00040623,             0.00040623,             0.00040623
                     49,                 1.0275,                0.71904,                 1.2128,                0.35459,                0.35948,                0.30119,                0.13474,                 2.0647,                 2.4304,                 2.1067,             0.00040363,             0.00040363,             0.00040363
                     50,                 1.0105,                0.71125,                 1.1961,                0.30199,                0.38254,                0.30847,                0.14137,                 2.0825,                 2.3328,                 2.1258,             0.00040102,             0.00040102,             0.00040102
                     51,                0.99603,                0.69941,                 1.1872,                0.42733,                0.32193,                0.30731,                0.13772,                 2.0869,                 2.3477,                 2.0968,             0.00039842,             0.00039842,             0.00039842
                     52,                 1.0087,                0.69934,                 1.2026,                0.43997,                0.30558,                0.28623,                0.12535,                  2.053,                 2.4396,                 2.0578,             0.00039581,             0.00039581,             0.00039581
                     53,                0.99729,                0.68421,                 1.1875,                0.39351,                0.32183,                0.29599,                0.13468,                 2.0406,                 2.4459,                 2.0569,             0.00039321,             0.00039321,             0.00039321
                     54,                 0.9988,                 0.6921,                 1.1898,                0.32286,                 0.3432,                0.28354,                0.12608,                  2.064,                  2.477,                 2.1199,             0.00039061,             0.00039061,             0.00039061
                     55,                0.98976,                0.68907,                 1.1914,                 0.4158,                0.34363,                0.31283,                0.14098,                 2.0166,                 2.3544,                 2.0234,               0.000388,               0.000388,               0.000388
                     56,                0.98207,                0.67356,                 1.1798,                0.42665,                0.30979,                0.30026,                0.13232,                  2.068,                 2.4157,                 2.0632,              0.0003854,              0.0003854,              0.0003854
                     57,                0.96675,                0.66704,                 1.1735,                0.34942,                0.34625,                0.28172,                0.12438,                 2.1015,                 2.4484,                 2.1455,              0.0003828,              0.0003828,              0.0003828
                     58,                0.95857,                0.65795,                 1.1629,                0.45963,                0.27238,                0.27744,                0.12201,                 2.1285,                 2.3714,                 2.1518,             0.00038019,             0.00038019,             0.00038019
                     59,                0.95871,                0.65626,                 1.1622,                0.38567,                0.29924,                0.27921,                0.12759,                 2.0251,                 2.4795,                 2.0598,             0.00037759,             0.00037759,             0.00037759
                     60,                0.95557,                0.65611,                 1.1674,                0.42015,                0.33368,                0.29924,                0.13799,                 2.0448,                 2.4667,                 2.0719,             0.00037499,             0.00037499,             0.00037499
                     61,                0.95638,                0.65222,                 1.1677,                 0.3222,                0.39901,                0.31662,                0.14118,                 2.1208,                 2.4052,                 2.1473,             0.00037238,             0.00037238,             0.00037238
                     62,                0.93595,                 0.6335,                 1.1519,                0.40625,                0.36496,                0.32159,                0.14049,                 2.1108,                 2.5092,                 2.1677,             0.00036978,             0.00036978,             0.00036978
                     63,                0.93408,                0.64687,                 1.1505,                0.54077,                0.32781,                0.34894,                0.14198,                  2.053,                 2.4088,                 2.0988,             0.00036717,             0.00036717,             0.00036717
                     64,                0.92504,                0.63156,                 1.1467,                0.49841,                0.34281,                0.32912,                0.14768,                 2.0481,                 2.3348,                  2.093,             0.00036457,             0.00036457,             0.00036457
                     65,                0.91573,                 0.6174,                 1.1374,                0.35068,                0.33861,                0.28886,                  0.132,                 2.0477,                 2.3681,                 2.1198,             0.00036197,             0.00036197,             0.00036197
                     66,                0.91583,                0.62379,                 1.1422,                0.39221,                0.32134,                0.28626,                0.12905,                  2.105,                 2.4461,                 2.1499,             0.00035936,             0.00035936,             0.00035936
                     67,                0.92571,                0.62716,                  1.151,                0.38976,                0.28833,                0.28857,                0.12879,                 2.0933,                 2.4119,                 2.1199,             0.00035676,             0.00035676,             0.00035676
                     68,                0.90965,                0.61307,                 1.1363,                0.37581,                0.35722,                0.29447,                0.13129,                 2.0644,                 2.4922,                 2.1066,             0.00035416,             0.00035416,             0.00035416
                     69,                0.90437,                0.60809,                 1.1362,                0.36826,                0.35913,                0.29473,                0.12817,                 2.1082,                 2.5391,                 2.1428,             0.00035155,             0.00035155,             0.00035155
                     70,                0.90429,                0.60712,                 1.1345,                0.44838,                0.35202,                 0.3179,                0.13064,                 2.1909,                 2.5551,                 2.2334,             0.00034895,             0.00034895,             0.00034895
                     71,                0.89588,                0.60457,                 1.1317,                  0.355,                0.35943,                0.30493,                 0.1358,                 2.0537,                 2.5184,                 2.1329,             0.00034634,             0.00034634,             0.00034634
                     72,                0.88543,                0.59696,                 1.1224,                 0.3771,                0.33071,                0.30186,                0.13214,                 2.0661,                 2.4182,                 2.1338,             0.00034374,             0.00034374,             0.00034374
                     73,                0.88743,                0.59504,                 1.1237,                0.31896,                0.36572,                0.27835,                0.12701,                 2.0857,                 2.4688,                  2.139,             0.00034114,             0.00034114,             0.00034114
                     74,                0.87891,                0.58465,                 1.1134,                0.44375,                0.29061,                0.27342,                0.12534,                 2.0898,                 2.5198,                 2.1524,             0.00033853,             0.00033853,             0.00033853
                     75,                0.87998,                0.59048,                 1.1188,                0.32652,                0.33034,                0.28499,                0.12888,                 2.1093,                   2.55,                 2.1433,             0.00033593,             0.00033593,             0.00033593
                     76,                0.86729,                0.57736,                 1.1149,                0.40033,                0.27718,                0.29179,                0.13131,                 2.0662,                 2.5164,                 2.1253,             0.00033333,             0.00033333,             0.00033333
                     77,                 0.8741,                0.57906,                 1.1114,                0.38496,                0.32557,                  0.313,                0.13538,                 2.0911,                 2.4476,                 2.1387,             0.00033072,             0.00033072,             0.00033072
                     78,                0.86352,                0.57083,                 1.1024,                0.45467,                0.33345,                0.31583,                0.14419,                 2.0433,                 2.4703,                 2.0825,             0.00032812,             0.00032812,             0.00032812
                     79,                 0.8452,                0.56921,                 1.1053,                0.39838,                0.36541,                0.31459,                0.14466,                  2.051,                 2.4464,                 2.1151,             0.00032552,             0.00032552,             0.00032552
                     80,                 0.8496,                0.56615,                 1.1059,                0.42539,                0.33501,                0.33874,                0.15649,                 2.0878,                 2.5028,                 2.1403,             0.00032291,             0.00032291,             0.00032291
                     81,                 0.8625,                0.57233,                 1.1094,                0.48633,                0.33337,                0.32363,                0.14785,                 2.0451,                 2.4411,                 2.1056,             0.00032031,             0.00032031,             0.00032031
                     82,                0.84564,                0.56408,                 1.0993,                0.41984,                0.35368,                0.31957,                0.14108,                 2.0952,                 2.4316,                 2.1645,              0.0003177,              0.0003177,              0.0003177
                     83,                0.83376,                0.55052,                 1.0983,                0.39626,                0.37044,                0.32678,                0.14191,                  2.101,                 2.5278,                 2.1887,              0.0003151,              0.0003151,              0.0003151
