                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     35,                0.59462,                0.50781,                 1.0184,                0.88835,                 0.8534,                0.93226,                0.82512,                0.58721,                0.59162,                 1.0505,             0.00064338,             0.00064338,             0.00064338
                     36,                0.58236,                0.51331,                 1.0186,                0.87528,                0.84992,                0.92423,                0.81281,                0.60358,                0.61717,                 1.0567,             0.00063958,             0.00063958,             0.00063958
                     37,                0.58627,                0.51124,                 1.0158,                0.89609,                 0.8608,                 0.9339,                0.83213,                0.55557,                0.56154,                 1.0201,             0.00063577,             0.00063577,             0.00063577
                     38,                0.58612,                0.51032,                 1.0183,                0.85771,                0.87754,                0.92973,                0.82452,                0.57488,                0.57407,                 1.0333,             0.00063196,             0.00063196,             0.00063196
                     39,                0.58702,                 0.5129,                 1.0096,                0.88376,                0.87188,                0.93301,                 0.8313,                0.58154,                0.59029,                 1.0404,             0.00062816,             0.00062816,             0.00062816
                     40,                0.58316,                0.50689,                 1.0151,                0.89017,                 0.8576,                  0.935,                 0.8267,                 0.5857,                0.56004,                 1.0476,             0.00062435,             0.00062435,             0.00062435
                     41,                0.57346,                0.49474,                 1.0064,                0.89917,                0.87286,                0.93995,                0.84197,                0.55334,                0.52178,                 1.0102,             0.00062054,             0.00062054,             0.00062054
                     42,                0.56581,                0.48791,                 1.0061,                0.90607,                0.86366,                0.93838,                0.83432,                0.56027,                0.55169,                 1.0234,             0.00061674,             0.00061674,             0.00061674
                     43,                0.56672,                0.47643,                 1.0096,                0.89075,                0.87192,                0.93146,                  0.824,                0.57667,                0.56439,                 1.0406,             0.00061293,             0.00061293,             0.00061293
                     44,                0.56413,                0.47721,                 1.0064,                0.90809,                0.87433,                 0.9452,                0.83684,                0.56551,                0.53862,                 1.0336,             0.00060912,             0.00060912,             0.00060912
                     45,                0.57446,                0.49415,                 1.0114,                0.91777,                0.86208,                0.93728,                0.83613,                0.56182,                0.54009,                 1.0132,             0.00060532,             0.00060532,             0.00060532
                     46,                0.56211,                0.47448,                0.99763,                0.89385,                0.88143,                0.93473,                0.83323,                 0.5709,                0.55976,                 1.0304,             0.00060151,             0.00060151,             0.00060151
                     47,                0.56072,                0.46931,                 1.0013,                0.89308,                0.86171,                 0.9356,                0.83506,                0.55972,                 0.5355,                 1.0233,             0.00059771,             0.00059771,             0.00059771
                     48,                 0.5676,                0.47955,                 1.0019,                0.90869,                 0.8676,                0.94038,                0.84171,                0.54147,                0.53684,                 1.0054,              0.0005939,              0.0005939,              0.0005939
                     49,                0.56317,                0.47567,                 1.0055,                 0.9021,                0.86141,                0.93634,                0.83908,                0.56298,                0.55512,                 1.0278,             0.00059009,             0.00059009,             0.00059009
                     50,                0.55369,                0.46922,                 1.0017,                0.87872,                0.88538,                0.93598,                0.83867,                0.54792,                0.55648,                 1.0107,             0.00058629,             0.00058629,             0.00058629
                     51,                0.55256,                0.46445,                 1.0036,                0.89564,                0.86275,                0.92821,                0.82956,                0.54703,                0.55967,                 1.0064,             0.00058248,             0.00058248,             0.00058248
                     52,                0.55728,                0.47068,                 1.0008,                 0.9081,                0.86436,                0.94162,                0.83514,                0.57835,                0.54442,                 1.0377,             0.00057867,             0.00057867,             0.00057867
                     53,                0.54164,                0.44471,                0.98972,                0.89726,                0.88522,                 0.9383,                0.83979,                0.54816,                0.52144,                 1.0159,             0.00057487,             0.00057487,             0.00057487
                     54,                0.56587,                0.46672,                 1.0021,                0.89319,                0.87684,                0.93622,                 0.8368,                0.54984,                 0.5308,                 1.0116,             0.00057106,             0.00057106,             0.00057106
                     55,                0.54413,                0.44622,                0.99362,                0.91205,                0.86339,                0.93885,                0.84351,                0.55138,                0.52759,                 1.0186,             0.00056725,             0.00056725,             0.00056725
                     56,                0.55131,                0.45589,                0.99933,                0.89054,                 0.8748,                0.93875,                0.84168,                0.54981,                 0.5298,                 1.0115,             0.00056345,             0.00056345,             0.00056345
                     57,                0.54785,                0.44405,                0.99527,                0.87494,                0.89347,                0.93847,                0.84247,                0.54764,                0.54088,                 1.0185,             0.00055964,             0.00055964,             0.00055964
                     58,                0.54328,                 0.4409,                0.99473,                0.91162,                0.88023,                0.93856,                0.84241,                0.55335,                0.54664,                 1.0239,             0.00055583,             0.00055583,             0.00055583
                     59,                 0.5463,                0.44067,                0.99569,                0.91773,                0.86905,                0.94151,                0.84478,                0.54798,                0.53918,                 1.0156,             0.00055203,             0.00055203,             0.00055203
                     60,                0.53893,                0.43499,                 0.9895,                0.91152,                0.87385,                0.94759,                0.84951,                0.54354,                0.49819,                 1.0101,             0.00054822,             0.00054822,             0.00054822
                     61,                0.53714,                0.43106,                0.98508,                0.92991,                0.86448,                0.93869,                 0.8428,                0.55035,                0.53583,                 1.0117,             0.00054441,             0.00054441,             0.00054441
                     62,                0.54204,                0.43643,                0.98924,                0.92331,                0.86527,                0.93914,                0.84674,                0.53761,                0.51991,                 1.0088,             0.00054061,             0.00054061,             0.00054061
                     63,                0.53577,                0.42296,                0.98678,                0.90554,                0.87881,                 0.9333,                 0.8417,                0.54155,                0.55248,                 1.0126,              0.0005368,              0.0005368,              0.0005368
                     64,                0.53503,                0.42286,                0.98526,                0.91165,                0.87048,                0.93949,                0.84934,                 0.5275,                0.52195,                 0.9947,             0.00053299,             0.00053299,             0.00053299
                     65,                0.53399,                0.41869,                0.98556,                0.92111,                0.86786,                0.94123,                0.84706,                0.53448,                0.51305,                 1.0014,             0.00052919,             0.00052919,             0.00052919
                     66,                0.51982,                0.41467,                 0.9834,                0.91316,                0.88086,                0.94401,                0.85318,                0.52634,                0.49718,                0.99661,             0.00052538,             0.00052538,             0.00052538
