                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     34,                 1.0447,                 1.1207,                 1.2603,                 0.5709,                0.56302,                0.61105,                0.46952,                 1.0473,                 1.5486,                 1.4658,             0.00024743,             0.00024743,             0.00024743
                     35,                 1.0232,                 1.0965,                  1.253,                 0.5135,                0.57274,                0.55717,                0.43239,                 1.0015,                 1.5982,                 1.4442,             0.00024598,             0.00024598,             0.00024598
                     36,                   1.02,                 1.0842,                 1.2507,                0.59284,                0.55474,                0.60606,                0.46357,                 1.0182,                 1.5133,                 1.4332,             0.00024452,             0.00024452,             0.00024452
                     37,                 1.0171,                 1.0696,                 1.2408,                0.59103,                0.57838,                0.60431,                0.46446,                 1.0172,                 1.4645,                 1.4274,             0.00024306,             0.00024306,             0.00024306
                     38,                 1.0122,                 1.0558,                 1.2435,                0.59295,                0.54126,                0.59001,                0.45933,                 1.0195,                 1.5373,                  1.432,             0.00024161,             0.00024161,             0.00024161
                     39,                0.99795,                 1.0335,                 1.2291,                0.61004,                0.57148,                0.60402,                0.46554,                 1.0145,                 1.4658,                 1.4371,             0.00024015,             0.00024015,             0.00024015
                     40,                      1,                 1.0371,                  1.234,                0.54655,                0.58384,                0.58721,                0.45007,                 1.0194,                 1.4851,                 1.4457,              0.0002387,              0.0002387,              0.0002387
                     41,                 1.0019,                 1.0276,                 1.2361,                0.56188,                0.60994,                0.62072,                0.47498,                  1.018,                 1.4845,                 1.4558,             0.00023724,             0.00023724,             0.00023724
                     42,                 1.0007,                 1.0024,                 1.2427,                 0.6275,                0.57363,                0.62201,                0.48542,                 1.0239,                 1.4994,                 1.4382,             0.00023579,             0.00023579,             0.00023579
                     43,                 1.0023,                 1.0036,                 1.2329,                0.57203,                0.57167,                0.58974,                0.45355,                0.99653,                 1.5693,                  1.435,             0.00023433,             0.00023433,             0.00023433
                     44,                0.98563,                 0.9904,                 1.2264,                0.62145,                0.54216,                 0.5953,                0.44964,                 1.0442,                 1.5604,                 1.4565,             0.00023288,             0.00023288,             0.00023288
                     45,                 0.9752,                0.94986,                 1.2178,                0.58949,                0.60302,                0.61191,                0.46518,                 1.0391,                 1.4113,                 1.4697,             0.00023142,             0.00023142,             0.00023142
                     46,                0.98096,                0.94561,                 1.2182,                0.53715,                0.58963,                0.58744,                0.45609,                 1.0074,                 1.5755,                 1.4308,             0.00022997,             0.00022997,             0.00022997
                     47,                0.97135,                0.93865,                  1.213,                0.60256,                0.59887,                0.61596,                0.47658,                 1.0095,                 1.4588,                 1.4434,             0.00022851,             0.00022851,             0.00022851
