                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     57,                0.68892,                0.69586,                 1.1549,                0.88793,                0.84136,                 0.9203,                0.78787,                0.64494,                 0.6592,                 1.1212,             0.00055964,             0.00055964,             0.00055964
                     58,                0.68978,                0.68937,                 1.1598,                0.87825,                0.84181,                0.92247,                0.79196,                0.62969,                0.61155,                 1.1135,             0.00055583,             0.00055583,             0.00055583
                     59,                0.69374,                0.69394,                 1.1614,                0.85336,                0.85249,                0.92255,                0.79005,                0.64503,                0.62012,                 1.1199,             0.00055203,             0.00055203,             0.00055203
                     60,                0.68121,                0.68128,                 1.1516,                0.88789,                0.84074,                0.92762,                0.79668,                0.63864,                0.62719,                 1.1163,             0.00054822,             0.00054822,             0.00054822
                     61,                0.68027,                0.67651,                 1.1472,                0.87345,                0.85033,                0.92767,                0.80042,                0.63278,                0.60853,                 1.1081,             0.00054441,             0.00054441,             0.00054441
                     62,                0.68712,                0.68124,                  1.148,                0.88976,                0.84111,                0.92665,                0.79987,                0.63129,                0.60923,                 1.1065,             0.00054061,             0.00054061,             0.00054061
                     63,                0.67701,                0.66404,                  1.142,                0.86946,                  0.857,                0.92652,                0.80174,                0.62854,                0.62374,                  1.099,              0.0005368,              0.0005368,              0.0005368
                     64,                0.68199,                0.66348,                  1.148,                0.87203,                0.86066,                0.92767,                0.80524,                0.61621,                0.60199,                 1.0943,             0.00053299,             0.00053299,             0.00053299
                     65,                0.67851,                0.65962,                 1.1441,                0.86634,                 0.8727,                0.92858,                0.80526,                0.62394,                 0.5986,                 1.0944,             0.00052919,             0.00052919,             0.00052919
                     66,                0.65656,                0.65003,                 1.1369,                0.88333,                0.84161,                0.92257,                0.79966,                0.62996,                0.61022,                 1.1052,             0.00052538,             0.00052538,             0.00052538
