                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    153,                0.65934,                0.65071,                 1.2002,                 0.8387,                0.70543,                0.80416,                0.66101,                0.81257,                 1.0309,                 1.4011,             0.00019421,             0.00019421,             0.00019421
                    154,                0.68761,                0.67221,                 1.2121,                0.82195,                0.70585,                0.80116,                0.65853,                0.80071,                  1.025,                 1.3969,              0.0001904,              0.0001904,              0.0001904
                    155,                0.66209,                0.64844,                 1.2041,                0.79811,                0.72173,                0.80371,                  0.665,                0.78719,                 1.0159,                 1.3745,              0.0001866,              0.0001866,              0.0001866
                    156,                0.67561,                0.65748,                 1.2108,                0.83524,                0.68857,                 0.7996,                0.66288,                0.80018,                 1.0543,                 1.3817,             0.00018279,             0.00018279,             0.00018279
                    157,                0.67553,                0.65978,                 1.2078,                0.83984,                0.68613,                0.79932,                0.65712,                0.81431,                 1.0455,                 1.4007,             0.00017898,             0.00017898,             0.00017898
                    158,                 0.6536,                0.66023,                 1.2036,                0.82767,                0.67887,                0.78851,                0.65005,                0.80648,                 1.0751,                 1.3979,             0.00017518,             0.00017518,             0.00017518
                    159,                0.68194,                0.65128,                  1.208,                0.81462,                 0.6885,                 0.7927,                  0.652,                0.80715,                 1.0662,                 1.3999,             0.00017137,             0.00017137,             0.00017137
                    160,                 0.6656,                0.62504,                 1.1959,                0.84459,                  0.688,                0.80443,                0.66844,                0.77406,                 1.0236,                 1.3659,             0.00016757,             0.00016757,             0.00016757
                    161,                0.66134,                 0.6513,                 1.2015,                0.84419,                  0.702,                0.81106,                0.66902,                0.78249,                0.99778,                 1.3734,             0.00016376,             0.00016376,             0.00016376
                    162,                0.67582,                 0.6476,                 1.2093,                0.82441,                 0.7237,                0.80873,                0.67177,                0.78776,                  1.023,                 1.3794,             0.00015995,             0.00015995,             0.00015995
                    163,                0.69448,                0.66274,                 1.2205,                0.78997,                0.71328,                0.79646,                0.65966,                0.78804,                 1.0215,                 1.3797,             0.00015615,             0.00015615,             0.00015615
                    164,                 0.6847,                0.65437,                 1.2174,                0.83401,                 0.7094,                0.80077,                0.66639,                0.77788,                 1.0172,                 1.3754,             0.00015234,             0.00015234,             0.00015234
                    165,                0.66849,                0.65299,                 1.2091,                0.82101,                 0.7178,                0.80895,                0.66862,                0.79212,                 1.0142,                 1.3832,             0.00014853,             0.00014853,             0.00014853
                    166,                0.64331,                0.61431,                 1.1807,                0.82103,                0.70735,                0.80263,                 0.6701,                0.77075,                 1.0225,                 1.3644,             0.00014473,             0.00014473,             0.00014473
                    167,                 0.6276,                0.61803,                 1.1817,                0.86251,                0.68004,                0.80092,                0.66906,                0.77905,                 1.0157,                 1.3677,             0.00014092,             0.00014092,             0.00014092
                    168,                0.66028,                0.62246,                  1.198,                0.79983,                0.69522,                0.79388,                0.65604,                0.78769,                 1.0513,                 1.3732,             0.00013711,             0.00013711,             0.00013711
                    169,                0.65683,                0.61348,                 1.1821,                0.82758,                0.71619,                0.80578,                0.67015,                0.78663,                 1.0181,                 1.3808,             0.00013331,             0.00013331,             0.00013331
                    170,                0.65781,                0.63022,                 1.2069,                0.83307,                0.70288,                0.80628,                0.67105,                0.78575,                 1.0108,                 1.3741,              0.0001295,              0.0001295,              0.0001295
                    171,                0.62981,                0.59987,                 1.1859,                0.83314,                0.70648,                 0.8101,                0.67373,                0.78691,                 1.0058,                  1.381,             0.00012569,             0.00012569,             0.00012569
                    172,                0.65338,                 0.6187,                 1.1899,                0.84771,                0.69428,                0.80606,                0.67213,                0.78089,                 1.0168,                  1.374,             0.00012189,             0.00012189,             0.00012189
                    173,                0.63613,                0.60181,                 1.1764,                0.81736,                 0.7146,                0.80624,                0.67068,                0.78062,                 1.0176,                 1.3755,             0.00011808,             0.00011808,             0.00011808
                    174,                0.64396,                0.60663,                 1.1849,                0.85256,                0.68903,                0.80358,                0.67164,                0.78146,                   1.02,                 1.3713,             0.00011427,             0.00011427,             0.00011427
                    175,                0.62989,                0.60838,                  1.189,                 0.8262,                0.71466,                0.80944,                0.67124,                0.78363,                0.99266,                 1.3688,             0.00011047,             0.00011047,             0.00011047
                    176,                  0.625,                0.59537,                 1.1763,                0.83673,                0.71569,                 0.8097,                0.67203,                0.78222,                0.99181,                 1.3722,             0.00010666,             0.00010666,             0.00010666
                    177,                0.63482,                 0.5972,                 1.1709,                0.83005,                0.70486,                0.80204,                 0.6662,                0.77914,                 1.0262,                 1.3719,             0.00010285,             0.00010285,             0.00010285
                    178,                0.64775,                0.62527,                 1.1852,                0.82836,                0.71195,                 0.8089,                0.67651,                0.78324,                  1.023,                 1.3767,             9.9047e-05,             9.9047e-05,             9.9047e-05
                    179,                0.63066,                0.60153,                 1.1751,                0.84142,                0.71478,                0.81226,                0.67229,                0.78406,                0.98838,                 1.3831,             9.5241e-05,             9.5241e-05,             9.5241e-05
                    180,                0.62199,                0.58483,                 1.1743,                0.82759,                0.72338,                0.81098,                0.67423,                0.78231,                 1.0179,                 1.3765,             9.1434e-05,             9.1434e-05,             9.1434e-05
                    181,                  0.637,                 0.6149,                  1.184,                0.82516,                0.71838,                0.81019,                0.67477,                0.77665,                 1.0133,                 1.3727,             8.7628e-05,             8.7628e-05,             8.7628e-05
                    182,                0.62166,                 0.5871,                 1.1793,                0.82219,                0.72738,                0.81188,                0.67594,                0.77527,                 1.0025,                 1.3752,             8.3821e-05,             8.3821e-05,             8.3821e-05
                    183,                0.62025,                0.59039,                 1.1803,                0.83791,                0.72284,                0.81556,                0.67758,                0.77548,                0.98641,                 1.3745,             8.0014e-05,             8.0014e-05,             8.0014e-05
                    184,                0.62425,                0.58439,                 1.1703,                0.83245,                0.73265,                0.81919,                0.68222,                 0.7761,                0.96768,                 1.3702,             7.6208e-05,             7.6208e-05,             7.6208e-05
                    185,                 0.6409,                0.59222,                 1.1775,                0.83567,                0.71683,                0.81359,                0.67742,                0.78443,                0.98865,                 1.3804,             7.2401e-05,             7.2401e-05,             7.2401e-05
                    186,                0.62378,                0.56738,                 1.1687,                0.82942,                0.72097,                0.81348,                0.67841,                0.77242,                0.98752,                 1.3717,             6.8595e-05,             6.8595e-05,             6.8595e-05
                    187,                0.62994,                0.58845,                 1.1756,                0.82794,                0.71389,                0.81115,                0.67883,                0.76945,                 1.0027,                 1.3634,             6.4788e-05,             6.4788e-05,             6.4788e-05
                    188,                 0.6221,                0.58684,                 1.1737,                 0.8085,                 0.7273,                0.81023,                0.67824,                0.77095,                 1.0097,                 1.3724,             6.0982e-05,             6.0982e-05,             6.0982e-05
                    189,                0.60396,                0.58199,                 1.1739,                0.80461,                0.73581,                0.81313,                0.67987,                0.77041,                0.99975,                 1.3703,             5.7175e-05,             5.7175e-05,             5.7175e-05
                    190,                0.61854,                0.58425,                 1.1819,                0.81694,                 0.7252,                 0.8142,                 0.6795,                0.77605,                0.99338,                 1.3766,             5.3369e-05,             5.3369e-05,             5.3369e-05
                    191,                 0.4505,                0.40619,                 1.0098,                0.83525,                0.70682,                 0.8038,                  0.672,                0.78107,                 1.0298,                 1.3823,             4.9562e-05,             4.9562e-05,             4.9562e-05
                    192,                0.44855,                0.40961,                 1.0327,                0.82802,                0.72526,                0.81485,                0.68036,                  0.773,                 0.9759,                 1.3787,             4.5756e-05,             4.5756e-05,             4.5756e-05
                    193,                0.44796,                0.39654,                 1.0297,                0.82981,                0.71902,                 0.8139,                0.67777,                0.77388,                0.99565,                 1.3768,             4.1949e-05,             4.1949e-05,             4.1949e-05
                    194,                0.44797,                0.39051,                 1.0164,                0.81621,                0.72267,                0.80882,                0.67683,                 0.7692,                 1.0064,                 1.3735,             3.8142e-05,             3.8142e-05,             3.8142e-05
                    195,                0.43381,                0.37961,                 1.0196,                0.84258,                0.71097,                0.81005,                0.67764,                0.76788,                 1.0185,                 1.3682,             3.4336e-05,             3.4336e-05,             3.4336e-05
                    196,                0.43403,                0.37941,                 1.0149,                0.81486,                0.72577,                0.81361,                0.68017,                0.76283,                0.98864,                 1.3671,             3.0529e-05,             3.0529e-05,             3.0529e-05
                    197,                0.43112,                0.37812,                 1.0127,                0.83047,                0.71585,                0.81488,                0.68162,                0.76244,                 0.9893,                 1.3632,             2.6723e-05,             2.6723e-05,             2.6723e-05
                    198,                0.43025,                0.37469,                 1.0206,                0.83249,                0.71484,                0.81626,                0.68327,                0.76389,                0.99585,                 1.3638,             2.2916e-05,             2.2916e-05,             2.2916e-05
                    199,                0.43262,                0.36963,                  1.009,                 0.8243,                0.71893,                0.81449,                0.68287,                 0.7602,                0.99601,                 1.3652,              1.911e-05,              1.911e-05,              1.911e-05
                    200,                0.42975,                0.37786,                 1.0099,                0.82711,                0.71703,                0.81304,                0.68331,                0.75948,                  1.003,                 1.3652,             1.5303e-05,             1.5303e-05,             1.5303e-05
