                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     34,                 1.7552,                 2.3683,                 2.0764,                0.22548,                0.23318,                0.18295,                0.07206,                 2.1159,                 2.5856,                 2.4788,             0.00044268,             0.00044268,             0.00044268
                     35,                 1.7472,                 2.2907,                 2.0672,                0.27963,                0.26436,                0.20316,                0.08268,                 2.0225,                 2.5907,                 2.3776,             0.00044008,             0.00044008,             0.00044008
                     36,                 1.7423,                 2.2977,                 2.0431,                0.22928,                0.25407,                0.18325,                0.07552,                 2.0638,                 2.5756,                 2.3707,             0.00043747,             0.00043747,             0.00043747
                     37,                 1.7161,                 2.2812,                 2.0289,                0.34711,                 0.2417,                0.20091,                0.07874,                 2.1477,                  2.525,                 2.4809,             0.00043487,             0.00043487,             0.00043487
                     38,                 1.7216,                 2.2438,                 2.0317,                0.24953,                0.27447,                0.21126,                0.08688,                 2.0688,                 2.5114,                 2.3953,             0.00043227,             0.00043227,             0.00043227
                     39,                 1.7239,                 2.2254,                 2.0257,                 0.2632,                0.28273,                0.20493,                0.08173,                 2.1012,                 2.5655,                 2.4157,             0.00042966,             0.00042966,             0.00042966
                     40,                 1.7059,                 2.2041,                 2.0269,                0.32874,                0.24347,                0.21435,                0.07638,                 2.1363,                 2.5638,                 2.4677,             0.00042706,             0.00042706,             0.00042706
                     41,                  1.691,                 2.1718,                 2.0107,                0.26734,                0.25521,                0.19378,                0.08574,                 1.9863,                 2.5152,                 2.3218,             0.00042446,             0.00042446,             0.00042446
                     42,                   1.71,                 2.2036,                 2.0066,                0.37829,                0.24103,                0.23287,                0.08994,                 2.0666,                 2.5698,                 2.3906,             0.00042185,             0.00042185,             0.00042185
                     43,                 1.6743,                 2.1767,                 2.0046,                0.32961,                0.27477,                0.22028,                0.08701,                 2.0994,                 2.5343,                 2.4282,             0.00041925,             0.00041925,             0.00041925
                     44,                 1.6776,                 2.1335,                 1.9941,                0.41306,                 0.2256,                0.21939,                0.09153,                 2.0345,                 2.4898,                 2.3563,             0.00041664,             0.00041664,             0.00041664
                     45,                 1.6821,                 2.1081,                 1.9825,                0.28158,                 0.3259,                0.20501,                0.08258,                 2.1068,                 2.5787,                 2.4412,             0.00041404,             0.00041404,             0.00041404
                     46,                 1.6675,                 2.0953,                 1.9708,                 0.2811,                0.25861,                0.20498,                0.08246,                 2.1004,                 2.7191,                 2.4373,             0.00041144,             0.00041144,             0.00041144
                     47,                 1.6636,                 2.0859,                 1.9694,                0.23151,                0.30752,                0.21587,                0.08738,                  2.075,                 2.4736,                  2.405,             0.00040883,             0.00040883,             0.00040883
                     48,                 1.6612,                 2.0447,                 1.9665,                0.27615,                0.27961,                0.22554,                0.08775,                  2.125,                 2.4586,                 2.4457,             0.00040623,             0.00040623,             0.00040623
                     49,                 1.6517,                 2.0376,                 1.9572,                0.22448,                0.28137,                0.20621,                0.08974,                 2.0214,                 2.4581,                 2.3416,             0.00040363,             0.00040363,             0.00040363
                     50,                 1.6625,                 2.0482,                 1.9638,                0.26618,                0.28468,                0.22236,                0.09291,                 2.0433,                 2.4734,                 2.3467,             0.00040102,             0.00040102,             0.00040102
                     51,                 1.6474,                 1.9722,                 1.9383,                0.21695,                0.30328,                0.22585,                0.09756,                 2.0426,                  2.475,                 2.3526,             0.00039842,             0.00039842,             0.00039842
                     52,                 1.6487,                  1.989,                 1.9478,                0.31067,                0.26492,                0.22271,                0.08793,                 2.0693,                 2.5431,                 2.3752,             0.00039581,             0.00039581,             0.00039581
                     53,                 1.6427,                 1.9621,                 1.9378,                0.35701,                0.28728,                0.24516,                0.10481,                 2.0436,                 2.3989,                 2.3331,             0.00039321,             0.00039321,             0.00039321
                     54,                  1.638,                 1.9609,                 1.9309,                0.25869,                0.32135,                0.22785,                0.09321,                 2.0952,                 2.4888,                 2.4073,             0.00039061,             0.00039061,             0.00039061
                     55,                 1.6444,                  1.959,                 1.9363,                0.28451,                 0.3086,                0.22829,                0.09565,                 2.0808,                 2.5262,                 2.4042,               0.000388,               0.000388,               0.000388
                     56,                  1.644,                 1.9346,                  1.934,                0.27333,                0.31273,                0.23467,                0.09513,                 2.1177,                 2.4702,                 2.4047,              0.0003854,              0.0003854,              0.0003854
                     57,                 1.6087,                 1.8837,                 1.9092,                0.38538,                0.25672,                0.22919,                0.09706,                  2.085,                 2.4487,                  2.395,              0.0003828,              0.0003828,              0.0003828
                     58,                 1.6208,                 1.8935,                 1.9086,                0.29103,                0.33516,                0.25003,                0.09934,                 2.0944,                 2.4626,                 2.4187,             0.00038019,             0.00038019,             0.00038019
                     59,                 1.6253,                 1.8816,                 1.9122,                0.36654,                0.28072,                0.24154,                0.09919,                 2.0297,                 2.4472,                 2.3269,             0.00037759,             0.00037759,             0.00037759
                     60,                 1.6088,                 1.8733,                  1.904,                0.28519,                0.27216,                0.21573,                0.09201,                 2.0689,                 2.5107,                 2.3675,             0.00037499,             0.00037499,             0.00037499
