                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     35,                0.79294,                0.91359,                 1.3071,                0.81945,                0.78365,                0.87041,                0.73083,                0.73017,                 0.8564,                 1.2939,             0.00064338,             0.00064338,             0.00064338
                     36,                0.78129,                0.90633,                 1.3003,                0.83492,                0.73162,                0.85348,                0.71417,                 0.7237,                0.99205,                 1.2863,             0.00063958,             0.00063958,             0.00063958
                     37,                0.78483,                0.89391,                 1.2949,                0.84515,                0.78248,                0.88015,                0.74023,                0.70039,                0.82158,                 1.2577,             0.00063577,             0.00063577,             0.00063577
                     38,                0.78564,                0.90838,                 1.3018,                0.83866,                0.74376,                0.86162,                0.72315,                0.71578,                  0.859,                 1.2683,             0.00063196,             0.00063196,             0.00063196
                     39,                0.78063,                0.89335,                 1.2871,                0.85627,                0.77099,                0.88229,                0.74631,                0.69111,                0.82089,                 1.2578,             0.00062816,             0.00062816,             0.00062816
                     40,                0.77017,                0.88158,                 1.2874,                0.84769,                0.78928,                0.88879,                0.74689,                0.69673,                0.79085,                 1.2491,             0.00062435,             0.00062435,             0.00062435
                     41,                0.76523,                0.86591,                 1.2758,                0.83884,                0.78718,                0.89155,                0.75415,                0.69278,                 0.7697,                 1.2494,             0.00062054,             0.00062054,             0.00062054
                     42,                 0.7523,                0.84532,                 1.2692,                0.85102,                0.77962,                0.88669,                0.74889,                 0.7071,                0.78914,                  1.256,             0.00061674,             0.00061674,             0.00061674
                     43,                 0.7523,                0.83245,                 1.2731,                0.83218,                0.79593,                0.88715,                0.75318,                0.68802,                0.81488,                 1.2437,             0.00061293,             0.00061293,             0.00061293
                     44,                0.74246,                 0.8188,                 1.2638,                0.85483,                0.82314,                0.90173,                0.76153,                0.68039,                0.73927,                 1.2305,             0.00060912,             0.00060912,             0.00060912
                     45,                0.75643,                0.83619,                 1.2693,                0.84219,                0.81467,                0.89999,                 0.7645,                0.67819,                0.76082,                 1.2377,             0.00060532,             0.00060532,             0.00060532
                     46,                0.74607,                0.81434,                 1.2558,                0.85153,                0.77949,                0.89152,                0.75959,                0.67487,                0.80297,                 1.2207,             0.00060151,             0.00060151,             0.00060151
                     47,                0.74549,                0.80432,                 1.2562,                0.85516,                 0.7773,                0.88758,                0.75421,                0.67828,                0.80172,                 1.2228,             0.00059771,             0.00059771,             0.00059771
                     48,                0.74736,                0.81556,                 1.2593,                0.84747,                0.79543,                0.89533,                0.76193,                0.65507,                 0.7543,                 1.2128,              0.0005939,              0.0005939,              0.0005939
                     49,                0.73997,                0.79896,                 1.2588,                0.86339,                0.80183,                0.90413,                0.76758,                0.68089,                0.70964,                 1.2396,             0.00059009,             0.00059009,             0.00059009
                     50,                0.73237,                0.78941,                 1.2509,                0.87382,                0.80376,                0.90334,                0.77227,                0.66342,                0.72181,                  1.223,             0.00058629,             0.00058629,             0.00058629
                     51,                0.72296,                0.78246,                 1.2469,                0.85239,                0.78968,                0.89705,                0.76565,                0.66686,                0.73496,                 1.2146,             0.00058248,             0.00058248,             0.00058248
                     52,                 0.7373,                0.78769,                 1.2473,                0.82905,                0.82149,                0.89896,                0.76696,                0.65713,                 0.7397,                 1.2007,             0.00057867,             0.00057867,             0.00057867
                     53,                 0.7157,                0.75833,                 1.2326,                 0.8481,                0.81926,                 0.9019,                0.77537,                0.63685,                0.72511,                 1.1876,             0.00057487,             0.00057487,             0.00057487
                     54,                0.74125,                0.77881,                 1.2475,                0.86006,                0.82912,                0.90859,                0.77841,                0.66109,                0.68834,                 1.2179,             0.00057106,             0.00057106,             0.00057106
                     55,                0.71574,                0.75147,                 1.2335,                0.87759,                0.81163,                 0.9127,                0.78654,                0.64399,                0.68044,                 1.1881,             0.00056725,             0.00056725,             0.00056725
                     56,                0.72264,                0.75806,                 1.2394,                0.87504,                0.80674,                0.91096,                0.77783,                0.66015,                0.68766,                 1.2051,             0.00056345,             0.00056345,             0.00056345
                     57,                0.71682,                0.75428,                  1.232,                0.84395,                0.82906,                 0.9034,                0.77596,                0.64093,                 0.7312,                 1.1854,             0.00055964,             0.00055964,             0.00055964
                     58,                 0.7072,                0.73106,                 1.2302,                0.87478,                0.81527,                0.90616,                 0.7808,                0.63975,                0.71207,                 1.1873,             0.00055583,             0.00055583,             0.00055583
                     59,                0.71809,                0.74435,                 1.2279,                0.88334,                0.81184,                0.91495,                0.78756,                0.64683,                0.65801,                 1.1799,             0.00055203,             0.00055203,             0.00055203
                     60,                0.70265,                 0.7249,                 1.2219,                0.85122,                 0.8473,                0.91655,                0.78974,                0.63495,                0.68278,                 1.1773,             0.00054822,             0.00054822,             0.00054822
                     61,                0.70461,                0.73019,                 1.2192,                0.87947,                0.81905,                 0.9153,                0.78885,                0.63718,                0.66414,                 1.1825,             0.00054441,             0.00054441,             0.00054441
                     62,                0.70669,                0.72143,                 1.2214,                0.87569,                0.83433,                0.91847,                0.79857,                0.62335,                0.63591,                 1.1707,             0.00054061,             0.00054061,             0.00054061
                     63,                 0.6982,                0.70725,                 1.2111,                0.88086,                0.82019,                0.91852,                0.79455,                0.63444,                0.66195,                 1.1771,              0.0005368,              0.0005368,              0.0005368
                     64,                0.70075,                0.70382,                 1.2166,                0.87753,                0.83005,                0.91769,                0.79844,                 0.6266,                0.66041,                 1.1739,             0.00053299,             0.00053299,             0.00053299
                     65,                0.69646,                0.70431,                 1.2141,                0.86668,                0.83596,                0.91665,                0.79615,                0.61398,                0.65611,                 1.1587,             0.00052919,             0.00052919,             0.00052919
                     66,                0.68471,                0.69262,                 1.2067,                0.87872,                0.81871,                0.91428,                0.79248,                0.63973,                0.65835,                 1.1834,             0.00052538,             0.00052538,             0.00052538
                     67,                0.68932,                0.68976,                 1.2098,                0.88296,                0.83709,                0.92133,                0.79901,                0.62806,                0.64497,                 1.1721,             0.00052157,             0.00052157,             0.00052157
