                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     34,                 1.0755,                 0.7727,                 1.2225,                0.44185,                0.32363,                0.31663,                0.14517,                 2.1352,                 2.3854,                 2.0701,             0.00044268,             0.00044268,             0.00044268
                     35,                 1.0799,                0.76687,                 1.2218,                0.44545,                0.31036,                0.30953,                0.13876,                 2.0874,                 2.3026,                 2.0486,             0.00044008,             0.00044008,             0.00044008
                     36,                 1.0578,                0.74216,                  1.205,                0.36819,                0.35301,                0.31642,                0.13409,                 2.1038,                 2.4279,                 2.0655,             0.00043747,             0.00043747,             0.00043747
                     37,                 1.0396,                0.72937,                 1.2021,                0.43123,                0.33457,                0.35709,                0.15461,                 2.0352,                 2.3374,                 2.0007,             0.00043487,             0.00043487,             0.00043487
                     38,                 1.0362,                0.73363,                 1.1975,                0.39658,                0.42787,                0.34655,                0.15094,                 2.1161,                 2.2759,                 2.0863,             0.00043227,             0.00043227,             0.00043227
                     39,                 1.0376,                0.72003,                 1.1906,                0.41919,                0.36565,                0.34345,                0.14785,                 2.0964,                 2.3687,                 2.0685,             0.00042966,             0.00042966,             0.00042966
                     40,                 1.0249,                0.70936,                 1.1858,                0.36482,                0.38141,                0.30466,                0.13417,                 2.1025,                  2.471,                 2.0149,             0.00042706,             0.00042706,             0.00042706
                     41,                 1.0142,                0.69144,                 1.1817,                0.55785,                0.29636,                0.34149,                0.15034,                 2.0251,                 2.3088,                  1.996,             0.00042446,             0.00042446,             0.00042446
                     42,                 1.0149,                 0.7024,                 1.1765,                0.44547,                0.30973,                0.30334,                0.14328,                 2.0922,                 2.3535,                 2.0402,             0.00042185,             0.00042185,             0.00042185
                     43,                 1.0117,                0.68669,                 1.1833,                0.46951,                0.34703,                0.32955,                0.14639,                 2.0711,                 2.3473,                 2.0565,             0.00041925,             0.00041925,             0.00041925
                     44,                0.99223,                0.67839,                   1.17,                0.37283,                0.37259,                0.31671,                0.14114,                 2.0794,                 2.4079,                 2.0312,             0.00041664,             0.00041664,             0.00041664
                     45,                 1.0003,                0.68519,                 1.1679,                0.42603,                0.32287,                0.32497,                0.14109,                 2.0627,                 2.4038,                 2.0771,             0.00041404,             0.00041404,             0.00041404
                     46,                 1.0021,                0.68523,                 1.1768,                0.38297,                0.35507,                0.31246,                0.13636,                  2.065,                  2.334,                 2.0505,             0.00041144,             0.00041144,             0.00041144
                     47,                0.97611,                0.66507,                 1.1555,                0.32293,                0.34467,                0.30315,                0.12495,                 2.1542,                 2.4453,                 2.1133,             0.00040883,             0.00040883,             0.00040883
                     48,                0.97166,                0.66555,                 1.1557,                0.43211,                0.31843,                0.32161,                0.13516,                 2.0573,                 2.3849,                 2.0129,             0.00040623,             0.00040623,             0.00040623
                     49,                0.95611,                0.64551,                 1.1471,                0.43436,                 0.3805,                0.34515,                0.15445,                 2.0795,                 2.3223,                 2.0831,             0.00040363,             0.00040363,             0.00040363
                     50,                0.96189,                0.65052,                 1.1436,                0.46108,                0.36432,                0.35707,                0.15595,                 2.0175,                 2.3268,                 2.0116,             0.00040102,             0.00040102,             0.00040102
                     51,                0.94719,                 0.6459,                 1.1358,                0.40972,                0.39879,                0.32517,                0.15876,                 2.0192,                 2.4063,                 2.0033,             0.00039842,             0.00039842,             0.00039842
                     52,                0.94957,                0.63887,                 1.1384,                0.37118,                0.38556,                0.31579,                0.13437,                 2.0734,                 2.3429,                 2.0635,             0.00039581,             0.00039581,             0.00039581
                     53,                0.93711,                0.62163,                 1.1338,                0.34529,                0.33334,                0.29276,                0.13599,                 2.0342,                 2.4851,                 2.0362,             0.00039321,             0.00039321,             0.00039321
                     54,                0.93788,                0.63249,                 1.1314,                0.34635,                0.32363,                0.30227,                0.13773,                 2.0324,                 2.5017,                  2.046,             0.00039061,             0.00039061,             0.00039061
                     55,                0.93363,                0.62948,                 1.1338,                0.50157,                0.32752,                0.33077,                0.15258,                 2.0739,                 2.4836,                 2.0425,               0.000388,               0.000388,               0.000388
                     56,                0.92654,                0.62604,                  1.127,                0.37789,                0.43185,                0.34836,                0.15715,                 2.0945,                 2.4352,                  2.077,              0.0003854,              0.0003854,              0.0003854
                     57,                0.90939,                0.60671,                 1.1261,                0.36038,                0.35734,                0.30644,                0.13829,                 2.0227,                 2.5004,                 1.9949,              0.0003828,              0.0003828,              0.0003828
                     58,                0.90749,                0.60698,                 1.1149,                0.44151,                0.33322,                0.32984,                0.14167,                 2.0591,                 2.5491,                 2.0633,             0.00038019,             0.00038019,             0.00038019
                     59,                0.90715,                0.60886,                  1.116,                0.44152,                0.31452,                0.31188,                 0.1402,                  2.019,                 2.4307,                 2.0482,             0.00037759,             0.00037759,             0.00037759
                     60,                0.89397,                0.59971,                 1.1199,                0.41957,                0.33487,                0.32868,                 0.1526,                 2.0767,                 2.5011,                 2.0968,             0.00037499,             0.00037499,             0.00037499
                     61,                 0.9038,                0.60002,                 1.1189,                0.46492,                 0.3062,                0.31166,                0.14174,                  2.079,                 2.6978,                 2.0884,             0.00037238,             0.00037238,             0.00037238
                     62,                0.87531,                0.58365,                 1.1029,                0.36815,                0.35793,                0.31481,                0.13936,                  2.077,                 2.4758,                 2.0763,             0.00036978,             0.00036978,             0.00036978
                     63,                0.88414,                0.60012,                 1.1041,                0.38197,                0.34969,                0.30249,                0.13822,                 2.0459,                 2.5787,                 2.0633,             0.00036717,             0.00036717,             0.00036717
                     64,                 0.8782,                 0.5828,                 1.1073,                0.38115,                0.33011,                0.32456,                0.14532,                 2.0345,                 2.3568,                 2.0332,             0.00036457,             0.00036457,             0.00036457
                     65,                0.86448,                 0.5725,                 1.1005,                 0.3695,                0.36447,                0.30987,                0.14656,                 2.0674,                 2.4511,                 2.0889,             0.00036197,             0.00036197,             0.00036197
                     66,                0.86328,                0.57103,                 1.0941,                0.45159,                0.29459,                0.31898,                0.14812,                 2.0937,                 2.4909,                 2.0955,             0.00035936,             0.00035936,             0.00035936
                     67,                0.87689,                0.58067,                 1.1029,                0.38009,                0.33614,                0.31084,                0.13997,                  2.038,                 2.4402,                 2.0303,             0.00035676,             0.00035676,             0.00035676
                     68,                0.84947,                0.56334,                 1.0923,                0.36808,                0.29816,                0.27446,                0.12655,                 2.0436,                 2.6527,                 2.0615,             0.00035416,             0.00035416,             0.00035416
                     69,                0.85312,                0.56156,                 1.0902,                0.32005,                0.37141,                0.29347,                0.12747,                   2.05,                 2.6814,                 2.0731,             0.00035155,             0.00035155,             0.00035155
                     70,                0.85826,                0.56876,                 1.0948,                0.42826,                0.32186,                0.31056,                0.13376,                 2.1016,                 2.5715,                 2.1219,             0.00034895,             0.00034895,             0.00034895
                     71,                0.84784,                0.56279,                 1.0913,                0.44275,                0.29533,                0.29603,                 0.1347,                  2.073,                 2.5679,                 2.0966,             0.00034634,             0.00034634,             0.00034634
                     72,                0.84869,                0.56237,                 1.0857,                0.42199,                0.29538,                0.30644,                0.13259,                 2.1087,                  2.674,                 2.1513,             0.00034374,             0.00034374,             0.00034374
                     73,                0.83991,                0.55476,                 1.0808,                0.39712,                0.30558,                0.30863,                0.14274,                 2.0422,                 2.4771,                 2.0839,             0.00034114,             0.00034114,             0.00034114
                     74,                0.83724,                0.54975,                 1.0723,                0.46931,                0.29173,                0.30974,                0.14672,                 2.0169,                 2.6267,                 2.0367,             0.00033853,             0.00033853,             0.00033853
                     75,                0.83572,                0.55261,                 1.0772,                0.37182,                0.35927,                0.31668,                0.14186,                 2.0831,                 2.6536,                 2.1091,             0.00033593,             0.00033593,             0.00033593
                     76,                0.82886,                0.54542,                 1.0774,                0.55475,                0.29016,                0.29845,                0.13173,                 2.0385,                 2.6006,                 2.0839,             0.00033333,             0.00033333,             0.00033333
                     77,                0.83119,                0.54401,                 1.0755,                0.47323,                0.29461,                0.29073,                0.12301,                 2.0827,                  2.584,                  2.126,             0.00033072,             0.00033072,             0.00033072
                     78,                0.82107,                0.53627,                 1.0683,                0.42907,                0.32162,                  0.292,                0.12489,                  2.077,                 2.7073,                 2.1356,             0.00032812,             0.00032812,             0.00032812
                     79,                 0.8086,                0.53473,                 1.0728,                0.39227,                0.32308,                0.29775,                0.13042,                 2.1268,                 2.5392,                 2.1555,             0.00032552,             0.00032552,             0.00032552
                     80,                0.81136,                0.53216,                 1.0708,                0.42755,                 0.2856,                0.29903,                0.13294,                 2.0932,                 2.6591,                  2.148,             0.00032291,             0.00032291,             0.00032291
                     81,                0.81886,                0.53878,                  1.073,                0.37318,                0.34106,                0.28962,                0.13189,                 2.1177,                 2.5721,                 2.1879,             0.00032031,             0.00032031,             0.00032031
                     82,                0.79846,                0.52747,                 1.0569,                0.37478,                0.33218,                0.30876,                 0.1403,                 2.0876,                 2.5893,                 2.1412,              0.0003177,              0.0003177,              0.0003177
                     83,                0.79325,                0.52633,                 1.0639,                0.43133,                0.29804,                0.29847,                0.13609,                 2.0363,                 2.6399,                 2.1048,              0.0003151,              0.0003151,              0.0003151
