                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     35,                 0.5894,                0.53449,                 1.0128,                0.89534,                0.83961,                0.92353,                 0.8129,                0.59248,                0.63627,                 1.0541,             0.00064338,             0.00064338,             0.00064338
                     36,                0.57602,                 0.5287,                 1.0109,                0.88119,                0.83863,                0.92174,                0.81208,                0.59509,                0.62912,                 1.0539,             0.00063958,             0.00063958,             0.00063958
                     37,                0.57907,                0.52306,                 1.0052,                0.87256,                0.84954,                 0.9234,                0.81737,                0.58842,                0.61937,                 1.0462,             0.00063577,             0.00063577,             0.00063577
                     38,                0.58298,                0.52969,                 1.0111,                0.87519,                0.84915,                 0.9217,                0.81304,                0.59601,                0.63549,                 1.0563,             0.00063196,             0.00063196,             0.00063196
                     39,                0.58701,                0.52563,                  1.004,                0.88477,                0.85586,                0.92601,                0.81659,                0.60589,                0.62039,                 1.0597,             0.00062816,             0.00062816,             0.00062816
                     40,                0.57909,                0.52027,                 1.0077,                0.87978,                0.86516,                0.93082,                0.81927,                0.59901,                0.60449,                 1.0574,             0.00062435,             0.00062435,             0.00062435
                     41,                 0.5757,                0.51213,                 1.0016,                 0.9023,                0.85423,                 0.9334,                0.82738,                0.59254,                0.58528,                 1.0535,             0.00062054,             0.00062054,             0.00062054
                     42,                0.56564,                0.50235,                 1.0029,                0.87649,                 0.8688,                0.92854,                0.81997,                0.59339,                0.60386,                 1.0534,             0.00061674,             0.00061674,             0.00061674
                     43,                 0.5649,                0.50197,                 1.0039,                0.88948,                0.86415,                0.92814,                0.82109,                0.58797,                0.60276,                 1.0557,             0.00061293,             0.00061293,             0.00061293
                     44,                0.55898,                0.49716,                 1.0011,                 0.9066,                0.84159,                0.92457,                0.81559,                 0.5917,                0.61164,                 1.0562,             0.00060912,             0.00060912,             0.00060912
                     45,                0.57085,                0.50335,                 1.0042,                0.90193,                0.83721,                0.91659,                0.81219,                0.58735,                0.62994,                 1.0518,             0.00060532,             0.00060532,             0.00060532
                     46,                0.56894,                0.49776,                0.99651,                0.90747,                0.84758,                0.92833,                0.82087,                0.59468,                 0.6011,                 1.0596,             0.00060151,             0.00060151,             0.00060151
                     47,                0.56291,                0.49086,                0.99815,                0.89726,                0.84461,                 0.9265,                0.81762,                0.58807,                0.61532,                 1.0469,             0.00059771,             0.00059771,             0.00059771
                     48,                0.56671,                0.49498,                0.99715,                0.89692,                0.85387,                0.92972,                0.81969,                0.58736,                0.60383,                 1.0554,              0.0005939,              0.0005939,              0.0005939
                     49,                0.56429,                0.49242,                 1.0014,                0.91196,                0.85156,                0.93151,                0.82013,                0.59968,                0.57977,                 1.0613,             0.00059009,             0.00059009,             0.00059009
                     50,                0.56278,                0.49511,                0.99932,                0.88253,                0.85941,                 0.9285,                0.81882,                0.59219,                0.61798,                 1.0496,             0.00058629,             0.00058629,             0.00058629
                     51,                 0.5527,                0.48633,                0.99939,                0.88427,                0.86872,                0.93128,                0.82375,                0.57954,                0.60292,                 1.0451,             0.00058248,             0.00058248,             0.00058248
                     52,                0.55879,                0.49064,                0.99645,                0.88885,                 0.8682,                0.92889,                0.82464,                 0.5726,                0.59193,                 1.0322,             0.00057867,             0.00057867,             0.00057867
                     53,                0.54409,                0.47451,                0.98632,                 0.8844,                0.85658,                0.92689,                0.82316,                0.58416,                0.58599,                 1.0462,             0.00057487,             0.00057487,             0.00057487
                     54,                0.57057,                0.48922,                0.99913,                0.86531,                0.87077,                0.92173,                0.81674,                0.58213,                 0.6158,                 1.0405,             0.00057106,             0.00057106,             0.00057106
                     55,                0.54901,                0.47489,                0.98991,                0.88184,                0.86789,                0.92826,                0.82578,                0.58942,                0.60741,                 1.0462,             0.00056725,             0.00056725,             0.00056725
                     56,                0.55445,                0.47986,                0.99482,                0.91149,                0.84108,                0.93074,                 0.8292,                0.57864,                0.59083,                 1.0361,             0.00056345,             0.00056345,             0.00056345
                     57,                0.55301,                0.46887,                0.99238,                 0.8788,                0.84933,                0.92049,                 0.8181,                0.57579,                0.62684,                 1.0333,             0.00055964,             0.00055964,             0.00055964
                     58,                0.55114,                0.46872,                0.99198,                0.89077,                0.84971,                0.92643,                 0.8239,                0.57027,                0.59767,                 1.0296,             0.00055583,             0.00055583,             0.00055583
                     59,                0.55193,                0.47395,                0.99491,                0.88986,                0.84964,                0.92292,                0.81776,                0.59486,                0.60869,                 1.0518,             0.00055203,             0.00055203,             0.00055203
                     60,                 0.5424,                0.46842,                0.98897,                0.89021,                0.86909,                0.92944,                0.82643,                0.57461,                0.59141,                 1.0356,             0.00054822,             0.00054822,             0.00054822
                     61,                 0.5454,                0.46247,                0.98577,                0.89068,                0.86503,                0.92883,                0.82569,                0.57887,                0.58146,                 1.0437,             0.00054441,             0.00054441,             0.00054441
                     62,                0.55009,                0.46906,                0.99012,                 0.8946,                0.86004,                0.92768,                0.82654,                0.56872,                0.58844,                 1.0332,             0.00054061,             0.00054061,             0.00054061
                     63,                0.54245,                0.46074,                0.98549,                0.86907,                0.87356,                0.92471,                0.82399,                0.57652,                0.59368,                 1.0343,              0.0005368,              0.0005368,              0.0005368
                     64,                 0.5443,                0.45163,                0.98342,                0.88341,                0.86052,                0.92668,                0.82433,                0.57881,                0.59571,                 1.0421,             0.00053299,             0.00053299,             0.00053299
                     65,                0.54093,                 0.4591,                0.98549,                0.88884,                0.87155,                0.92287,                0.82199,                0.57663,                0.60439,                 1.0355,             0.00052919,             0.00052919,             0.00052919
                     66,                0.52796,                0.44297,                 0.9824,                0.88986,                0.85447,                0.92019,                0.81968,                0.58243,                0.62611,                 1.0358,             0.00052538,             0.00052538,             0.00052538
                     67,                0.53935,                 0.4518,                0.98779,                 0.8936,                0.85375,                0.92524,                0.82453,                0.57226,                0.60491,                 1.0325,             0.00052157,             0.00052157,             0.00052157
                     68,                0.53708,                0.44998,                0.98565,                0.87567,                0.86083,                0.92292,                 0.8235,                0.56988,                0.60288,                 1.0342,             0.00051777,             0.00051777,             0.00051777
                     69,                0.53769,                0.45641,                0.98835,                0.86537,                0.87268,                0.92556,                0.82415,                0.57055,                0.59909,                 1.0347,             0.00051396,             0.00051396,             0.00051396
                     70,                0.53754,                0.44584,                0.98342,                0.88229,                0.86298,                0.92477,                0.82609,                0.57031,                0.60468,                 1.0262,             0.00051015,             0.00051015,             0.00051015
                     71,                0.53866,                0.45076,                0.98236,                0.91043,                0.84723,                0.92154,                0.82261,                0.57542,                0.61472,                 1.0307,             0.00050635,             0.00050635,             0.00050635
                     72,                0.53213,                0.44734,                0.98176,                0.88425,                0.86043,                0.92401,                0.82483,                0.56807,                0.58942,                 1.0312,             0.00050254,             0.00050254,             0.00050254
                     73,                0.53058,                0.44445,                0.98149,                 0.8738,                0.87371,                0.92311,                 0.8238,                0.56964,                0.61961,                 1.0313,             0.00049873,             0.00049873,             0.00049873
                     74,                0.52436,                 0.4469,                0.98017,                0.89098,                0.86821,                0.92389,                0.82231,                0.57982,                0.59478,                 1.0419,             0.00049493,             0.00049493,             0.00049493
                     75,                0.52881,                0.43826,                0.98003,                0.91223,                0.86192,                0.93075,                0.83084,                0.56567,                0.57213,                 1.0332,             0.00049112,             0.00049112,             0.00049112
                     76,                 0.5229,                0.43815,                0.98115,                 0.8934,                0.86702,                0.92758,                0.82819,                0.56975,                 0.5774,                 1.0378,             0.00048732,             0.00048732,             0.00048732
                     77,                0.51999,                0.43241,                 0.9735,                0.89747,                0.85338,                0.92079,                0.82381,                0.57174,                0.60567,                 1.0332,             0.00048351,             0.00048351,             0.00048351
                     78,                0.52079,                0.42922,                0.97582,                0.90837,                0.83744,                0.92395,                0.82311,                0.57464,                0.58036,                 1.0353,              0.0004797,              0.0004797,              0.0004797
                     79,                0.52726,                 0.4365,                0.98031,                 0.8833,                0.86911,                0.92539,                0.82345,                 0.5815,                0.60376,                 1.0496,              0.0004759,              0.0004759,              0.0004759
                     80,                0.51787,                0.42785,                0.97771,                0.88763,                0.85842,                0.92262,                0.82364,                0.57929,                0.59477,                 1.0395,             0.00047209,             0.00047209,             0.00047209
                     81,                0.51991,                0.43315,                0.97708,                0.88636,                0.87053,                0.92778,                0.82881,                0.56526,                0.57168,                 1.0291,             0.00046828,             0.00046828,             0.00046828
                     82,                0.52521,                0.43067,                0.97913,                0.90197,                0.85347,                 0.9255,                0.82648,                0.57272,                 0.5995,                 1.0395,             0.00046448,             0.00046448,             0.00046448
                     83,                0.51241,                0.42537,                0.97242,                0.89258,                0.86125,                 0.9217,                0.82209,                0.56723,                0.59928,                 1.0347,             0.00046067,             0.00046067,             0.00046067
                     84,                0.52079,                0.43014,                0.97749,                0.87797,                0.87128,                0.92296,                0.82251,                0.56815,                0.60182,                 1.0333,             0.00045686,             0.00045686,             0.00045686
                     85,                0.50639,                0.41777,                0.96721,                 0.8842,                0.87531,                 0.9241,                0.82634,                0.56733,                0.60742,                 1.0295,             0.00045306,             0.00045306,             0.00045306
                     86,                0.51545,                0.42167,                0.97035,                0.89188,                0.86216,                0.92703,                0.82809,                0.55988,                0.58125,                 1.0278,             0.00044925,             0.00044925,             0.00044925
                     87,                0.52549,                0.43296,                0.98011,                0.89363,                0.86562,                0.92606,                0.82842,                0.56392,                0.58373,                 1.0334,             0.00044544,             0.00044544,             0.00044544
                     88,                0.52304,                0.43068,                0.97607,                0.89018,                0.86522,                0.93062,                0.83326,                0.56174,                0.57351,                 1.0295,             0.00044164,             0.00044164,             0.00044164
                     89,                0.50653,                0.41103,                0.96676,                0.88471,                0.86365,                0.92628,                0.82868,                 0.5575,                0.58907,                 1.0216,             0.00043783,             0.00043783,             0.00043783
                     90,                0.51948,                 0.4218,                0.97438,                0.89727,                0.85961,                0.92771,                0.82967,                0.56751,                0.58641,                 1.0296,             0.00043402,             0.00043402,             0.00043402
                     91,                0.51523,                0.41657,                0.97194,                0.87071,                0.88115,                0.92492,                0.82693,                0.56438,                0.60215,                 1.0315,             0.00043022,             0.00043022,             0.00043022
                     92,                0.51201,                0.41226,                0.96985,                0.89949,                 0.8541,                0.92421,                0.82312,                0.57445,                0.59838,                 1.0426,             0.00042641,             0.00042641,             0.00042641
                     93,                0.51196,                0.41412,                0.97256,                0.90506,                0.85752,                0.92934,                 0.8294,                0.57003,                 0.5806,                 1.0327,              0.0004226,              0.0004226,              0.0004226
                     94,                 0.5066,                0.41313,                0.97129,                 0.9017,                 0.8534,                0.92498,                0.82538,                0.56565,                0.60832,                 1.0353,              0.0004188,              0.0004188,              0.0004188
                     95,                0.50803,                0.40865,                0.97336,                0.88795,                0.87549,                0.92506,                 0.8296,                0.55961,                0.58286,                 1.0252,             0.00041499,             0.00041499,             0.00041499
                     96,                 0.5038,                0.41164,                 0.9672,                0.88469,                0.87376,                0.92709,                0.82916,                 0.5615,                0.57737,                 1.0297,             0.00041118,             0.00041118,             0.00041118
                     97,                0.50864,                0.41447,                0.96561,                0.90187,                0.85794,                 0.9278,                0.82872,                0.56164,                0.57308,                 1.0261,             0.00040738,             0.00040738,             0.00040738
                     98,                0.51323,                0.41861,                0.97808,                0.91001,                0.84687,                0.92337,                0.82596,                0.56389,                0.59959,                 1.0294,             0.00040357,             0.00040357,             0.00040357
