                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     35,                0.58136,                0.54441,                 1.0077,                0.82087,                0.77114,                0.84679,                 0.7117,                 0.7056,                0.88227,                 1.1403,             0.00064338,             0.00064338,             0.00064338
                     36,                0.58542,                0.56144,                 1.0153,                0.83005,                0.74739,                0.83873,                0.69778,                0.72594,                 0.9099,                 1.1508,             0.00063958,             0.00063958,             0.00063958
                     37,                0.59831,                0.57481,                 1.0032,                0.81969,                0.74393,                0.82913,                0.69665,                0.72156,                0.96508,                 1.1577,             0.00063577,             0.00063577,             0.00063577
                     38,                0.59691,                0.55961,                 1.0159,                0.84965,                0.75079,                0.85539,                0.72389,                0.68584,                0.89151,                 1.1231,             0.00063196,             0.00063196,             0.00063196
                     39,                0.56674,                0.52532,                0.99468,                0.80864,                0.76357,                0.84314,                0.71347,                0.70641,                0.89943,                 1.1374,             0.00062816,             0.00062816,             0.00062816
                     40,                0.58182,                0.54407,                  1.001,                0.84852,                 0.7407,                0.84707,                0.71739,                0.68951,                0.88978,                 1.1343,             0.00062435,             0.00062435,             0.00062435
                     41,                0.55269,                0.50272,                0.99328,                0.79876,                0.78137,                0.83732,                0.70917,                0.68832,                0.91717,                 1.1371,             0.00062054,             0.00062054,             0.00062054
                     42,                0.56947,                0.51847,                 1.0027,                0.82803,                0.75787,                0.84056,                0.71058,                0.70172,                 0.9094,                 1.1425,             0.00061674,             0.00061674,             0.00061674
                     43,                0.56515,                0.51496,                0.99104,                0.80488,                0.75993,                 0.8303,                 0.7053,                0.68271,                0.93447,                 1.1392,             0.00061293,             0.00061293,             0.00061293
                     44,                0.55879,                0.50676,                0.99542,                0.80977,                0.76046,                0.84113,                0.71306,                0.68627,                0.90761,                  1.131,             0.00060912,             0.00060912,             0.00060912
                     45,                0.56481,                0.50576,                0.99653,                0.80627,                0.77377,                 0.8423,                0.71392,                0.69955,                0.92053,                 1.1416,             0.00060532,             0.00060532,             0.00060532
                     46,                0.57049,                0.52812,                0.99895,                0.83939,                0.75616,                0.83995,                 0.7098,                0.71261,                0.92661,                 1.1584,             0.00060151,             0.00060151,             0.00060151
                     47,                0.55096,                0.49639,                0.98284,                0.80857,                0.75453,                 0.8393,                0.71429,                0.69455,                0.92364,                 1.1383,             0.00059771,             0.00059771,             0.00059771
