                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     45,                0.57681,                0.48215,                 1.0097,                0.83682,                0.74477,                0.83915,                0.70992,                0.70969,                0.89224,                 1.1453,             0.00060532,             0.00060532,             0.00060532
                     46,                0.58511,                0.52435,                 1.0142,                0.84746,                0.75675,                0.84173,                0.71429,                0.71022,                0.91486,                 1.1681,             0.00060151,             0.00060151,             0.00060151
                     47,                0.55436,                0.47969,                0.98856,                0.86078,                0.75053,                0.84923,                0.72517,                0.69122,                0.90259,                 1.1462,             0.00059771,             0.00059771,             0.00059771
                     48,                0.57857,                 0.4979,                 1.0038,                0.82553,                0.74859,                0.82714,                0.70908,                0.70172,                0.99301,                 1.1394,              0.0005939,              0.0005939,              0.0005939
                     49,                0.55749,                0.46504,                0.99206,                0.81881,                0.77338,                0.83652,                0.71196,                0.70048,                0.94949,                 1.1456,             0.00059009,             0.00059009,             0.00059009
                     50,                0.53953,                0.44833,                0.98202,                0.83978,                0.76688,                0.85196,                 0.7228,                0.68057,                0.87537,                 1.1278,             0.00058629,             0.00058629,             0.00058629
                     51,                0.55299,                0.45978,                 1.0003,                0.82621,                0.75309,                0.83106,                 0.7028,                0.69246,                 0.9884,                 1.1369,             0.00058248,             0.00058248,             0.00058248
                     52,                0.53723,                0.45977,                 0.9957,                0.86868,                0.74645,                0.84517,                0.72177,                0.68639,                0.96918,                 1.1406,             0.00057867,             0.00057867,             0.00057867
                     53,                0.55512,                0.46113,                0.99405,                0.84449,                0.76818,                0.84794,                0.72292,                0.69488,                0.92325,                  1.142,             0.00057487,             0.00057487,             0.00057487
                     54,                0.53674,                0.44651,                0.98932,                0.84836,                0.77103,                0.84987,                0.72513,                0.70836,                0.95232,                 1.1513,             0.00057106,             0.00057106,             0.00057106
                     55,                0.55441,                0.45495,                0.99014,                 0.8371,                0.76084,                0.83853,                0.70857,                0.71532,                 0.9372,                 1.1603,             0.00056725,             0.00056725,             0.00056725
                     56,                 0.5459,                0.45745,                0.99134,                0.82227,                0.75155,                0.83132,                 0.7135,                0.70182,                0.96178,                 1.1523,             0.00056345,             0.00056345,             0.00056345
                     57,                0.53658,                0.44839,                0.98685,                0.81986,                0.77102,                 0.8492,                0.73099,                0.67093,                0.92691,                 1.1292,             0.00055964,             0.00055964,             0.00055964
                     58,                0.54609,                0.45617,                0.99286,                0.83986,                0.77146,                 0.8561,                 0.7336,                0.67328,                0.91117,                 1.1249,             0.00055583,             0.00055583,             0.00055583
                     59,                0.55813,                0.45966,                0.98489,                0.86625,                 0.7383,                0.84986,                 0.7332,                0.68395,                0.89685,                 1.1338,             0.00055203,             0.00055203,             0.00055203
                     60,                0.51217,                0.42896,                0.98245,                0.84528,                0.73672,                  0.838,                0.71819,                0.69829,                 0.9595,                 1.1476,             0.00054822,             0.00054822,             0.00054822
                     61,                0.51488,                0.42456,                0.96964,                0.84001,                0.75663,                0.84312,                0.72136,                 0.6861,                0.93794,                 1.1286,             0.00054441,             0.00054441,             0.00054441
                     62,                0.54593,                0.43317,                0.98788,                0.86376,                0.75812,                0.84253,                0.72571,                0.67182,                 0.9058,                 1.1172,             0.00054061,             0.00054061,             0.00054061
                     63,                0.52919,                0.43812,                0.98286,                0.84494,                0.75549,                 0.8439,                0.73091,                0.67951,                0.91513,                 1.1328,              0.0005368,              0.0005368,              0.0005368
                     64,                0.52116,                0.43041,                 0.9862,                0.83184,                0.77398,                0.84746,                0.72937,                0.67303,                0.87879,                   1.13,             0.00053299,             0.00053299,             0.00053299
                     65,                0.54375,                0.43988,                0.98178,                0.84111,                0.78047,                0.84951,                 0.7297,                0.67205,                0.89311,                  1.124,             0.00052919,             0.00052919,             0.00052919
                     66,                0.52336,                0.43062,                0.97452,                0.85258,                0.77816,                0.85582,                0.73221,                0.67731,                0.87097,                 1.1416,             0.00052538,             0.00052538,             0.00052538
                     67,                0.51686,                0.42787,                0.97862,                0.85965,                0.74905,                 0.8456,                0.72733,                0.67172,                0.88132,                 1.1276,             0.00052157,             0.00052157,             0.00052157
                     68,                0.50888,                0.42185,                0.97041,                0.84017,                0.77632,                0.84299,                0.72035,                0.69266,                0.91622,                 1.1462,             0.00051777,             0.00051777,             0.00051777
                     69,                 0.5176,                0.41554,                0.97612,                0.82829,                0.77117,                0.83494,                0.71427,                 0.6807,                 0.9325,                  1.124,             0.00051396,             0.00051396,             0.00051396
                     70,                0.50613,                0.42247,                0.97933,                0.84034,                0.77341,                0.85178,                0.72487,                0.69005,                0.92075,                 1.1577,             0.00051015,             0.00051015,             0.00051015
                     71,                 0.5186,                0.42619,                0.98615,                0.84778,                0.75733,                0.84192,                 0.7195,                0.68899,                0.95183,                 1.1424,             0.00050635,             0.00050635,             0.00050635
                     72,                0.53357,                0.42944,                0.97722,                0.85161,                0.76864,                0.85103,                0.72559,                0.69699,                0.91112,                 1.1459,             0.00050254,             0.00050254,             0.00050254
                     73,                0.50714,                0.40517,                 0.9737,                  0.865,                 0.7538,                 0.8354,                0.70617,                0.75512,                 1.0183,                 1.2104,             0.00049873,             0.00049873,             0.00049873
                     74,                0.52646,                0.42487,                0.97751,                0.85035,                0.76903,                0.84096,                0.72396,                0.68286,                0.92817,                 1.1432,             0.00049493,             0.00049493,             0.00049493
                     75,                0.49977,                0.41116,                 0.9719,                0.86708,                 0.7767,                0.86364,                0.74877,                0.66014,                0.84116,                 1.1201,             0.00049112,             0.00049112,             0.00049112
                     76,                0.51377,                0.41445,                0.97907,                0.84753,                0.78514,                0.85459,                0.74125,                0.66354,                0.87502,                 1.1085,             0.00048732,             0.00048732,             0.00048732
                     77,                0.50833,                0.40072,                0.97452,                0.82705,                0.79709,                0.85128,                0.73459,                0.67275,                0.85633,                 1.1173,             0.00048351,             0.00048351,             0.00048351
                     78,                0.50552,                0.40295,                0.97896,                0.83665,                0.77459,                0.83796,                0.72462,                0.67015,                0.91214,                 1.1203,              0.0004797,              0.0004797,              0.0004797
                     79,                0.50706,                 0.3995,                0.96875,                0.85056,                0.75302,                0.84202,                0.72338,                0.67813,                0.94296,                 1.1292,              0.0004759,              0.0004759,              0.0004759
                     80,                0.50094,                 0.3935,                0.96855,                0.82369,                 0.7846,                0.85178,                0.73675,                0.65794,                0.87317,                 1.1162,             0.00047209,             0.00047209,             0.00047209
                     81,                0.49764,                0.39416,                0.97175,                0.85481,                0.75959,                0.84496,                0.73081,                0.66366,                0.93126,                 1.1107,             0.00046828,             0.00046828,             0.00046828
                     82,                0.49611,                0.40387,                0.96302,                0.84371,                0.78199,                 0.8485,                0.73339,                0.66831,                0.90273,                 1.1211,             0.00046448,             0.00046448,             0.00046448
                     83,                0.50112,                0.39656,                0.95955,                0.87671,                0.73852,                0.84981,                0.73639,                0.66447,                0.90968,                 1.1151,             0.00046067,             0.00046067,             0.00046067
                     84,                0.46466,                0.38381,                0.95633,                0.84067,                0.79988,                0.86383,                0.75011,                0.66153,                 0.8412,                 1.1254,             0.00045686,             0.00045686,             0.00045686
                     85,                0.46844,                0.38381,                0.95825,                0.86291,                0.77212,                0.85654,                0.74059,                0.69247,                0.89806,                 1.1648,             0.00045306,             0.00045306,             0.00045306
                     86,                0.48688,                0.38544,                0.95987,                0.85501,                0.78412,                0.86584,                0.74246,                 0.6977,                0.86981,                 1.1608,             0.00044925,             0.00044925,             0.00044925
                     87,                0.49804,                0.38447,                0.96514,                0.87429,                 0.7584,                0.86248,                0.74466,                0.67145,                0.85518,                 1.1367,             0.00044544,             0.00044544,             0.00044544
                     88,                0.49361,                0.39413,                0.96102,                0.83141,                0.78664,                0.84943,                0.73077,                 0.6619,                 0.8784,                 1.1112,             0.00044164,             0.00044164,             0.00044164
                     89,                0.47605,                0.37191,                0.96168,                0.85556,                0.78356,                0.86017,                0.74953,                0.64563,                0.86627,                 1.0994,             0.00043783,             0.00043783,             0.00043783
                     90,                0.47731,                0.37197,                0.96166,                0.85132,                0.77702,                 0.8609,                0.75253,                0.63129,                0.84498,                 1.0942,             0.00043402,             0.00043402,             0.00043402
