                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     49,                 1.3991,                 1.4073,                 1.6788,                 0.3057,                0.30465,                0.26819,                0.11824,                 2.0345,                 2.2088,                 2.3136,             0.00040363,             0.00040363,             0.00040363
                     50,                 1.4001,                 1.4181,                  1.673,                0.29788,                0.27616,                 0.2495,                0.10868,                 2.1331,                 2.3899,                 2.3765,             0.00040102,             0.00040102,             0.00040102
                     51,                 1.3826,                 1.3784,                 1.6531,                0.45698,                 0.2936,                0.26378,                0.11719,                 2.0673,                 2.2955,                 2.3605,             0.00039842,             0.00039842,             0.00039842
                     52,                 1.3937,                 1.4004,                  1.676,                0.28807,                0.31151,                0.25807,                0.10977,                 2.1477,                 2.3361,                 2.4263,             0.00039581,             0.00039581,             0.00039581
                     53,                 1.3835,                 1.3803,                 1.6635,                0.30589,                0.32656,                0.26514,                0.11248,                 2.1215,                 2.3104,                 2.3904,             0.00039321,             0.00039321,             0.00039321
                     54,                 1.3833,                 1.3784,                 1.6561,                0.30517,                 0.2893,                0.25529,                0.11076,                 2.0755,                 2.3368,                 2.3236,             0.00039061,             0.00039061,             0.00039061
                     55,                 1.3853,                 1.3798,                 1.6621,                0.41693,                0.25196,                0.25708,                0.11473,                 2.0343,                 2.3117,                 2.3056,               0.000388,               0.000388,               0.000388
                     56,                 1.3736,                  1.345,                 1.6537,                0.34371,                0.29576,                0.26275,                0.11442,                 2.0763,                 2.3319,                 2.3142,              0.0003854,              0.0003854,              0.0003854
                     57,                  1.359,                 1.3295,                  1.646,                0.26342,                0.29122,                0.25491,                0.11245,                 2.0903,                 2.3793,                 2.3708,              0.0003828,              0.0003828,              0.0003828
                     58,                 1.3616,                 1.3235,                 1.6424,                 0.3555,                0.29363,                0.24445,                0.11253,                 2.1309,                 2.3596,                 2.3821,             0.00038019,             0.00038019,             0.00038019
                     59,                 1.3659,                 1.3215,                 1.6353,                  0.289,                0.32147,                0.26047,                0.11901,                 2.0605,                 2.3008,                 2.3241,             0.00037759,             0.00037759,             0.00037759
                     60,                 1.3441,                 1.3001,                 1.6283,                0.31445,                0.29596,                0.27056,                0.12295,                 2.0694,                  2.296,                 2.3463,             0.00037499,             0.00037499,             0.00037499
                     61,                 1.3486,                  1.307,                 1.6328,                0.35813,                0.29142,                0.25161,                0.11229,                 2.1112,                 2.3013,                 2.3845,             0.00037238,             0.00037238,             0.00037238
                     62,                 1.3284,                 1.2762,                 1.6185,                0.27758,                0.32498,                0.26234,                0.11641,                 2.0589,                 2.3327,                 2.3421,             0.00036978,             0.00036978,             0.00036978
                     63,                 1.3374,                 1.3044,                 1.6159,                0.36279,                 0.2924,                0.25927,                0.11641,                 2.0802,                 2.3276,                 2.3478,             0.00036717,             0.00036717,             0.00036717
                     64,                 1.3291,                 1.2793,                 1.6196,                0.33241,                0.29861,                0.27562,                0.11658,                 2.1178,                 2.3341,                 2.3958,             0.00036457,             0.00036457,             0.00036457
                     65,                 1.3121,                  1.243,                 1.5992,                0.37976,                0.31645,                0.28014,                  0.121,                 2.0685,                 2.2457,                 2.3295,             0.00036197,             0.00036197,             0.00036197
                     66,                 1.3243,                 1.2531,                 1.6029,                0.40138,                0.26992,                0.25237,                 0.1123,                 2.1449,                 2.3536,                 2.4125,             0.00035936,             0.00035936,             0.00035936
                     67,                 1.3258,                 1.2494,                 1.6096,                0.29178,                0.29264,                0.26604,                0.11975,                 2.0641,                 2.2804,                 2.3368,             0.00035676,             0.00035676,             0.00035676
                     68,                 1.3104,                 1.2396,                 1.6007,                0.39956,                0.28695,                0.25137,                0.11079,                 2.1472,                 2.3778,                 2.4264,             0.00035416,             0.00035416,             0.00035416
